"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-11","0.00","0.0","0.0",,"87","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-12","0.00","0.0","0.0",,"86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-13","0.00","0.0","0.0",,"91","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-14","0.00","0.0","0.0",,"87","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-15","0.00","0.0","0.0",,"81","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-16","0.00","0.0","0.0",,"93","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-17","0.00","0.0","0.0",,"87","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-18","0.00","0.0","0.0",,"83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-19","0.00","0.0","0.0",,"85","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-20","0.00","0.0","0.0",,"86","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-21","0.00","0.0","0.0",,"85","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-22","0.00","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-23","0.00","0.0","0.0",,"85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-24","0.04","0.0","0.0",,"85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-25","0.00","0.0","0.0",,"85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-26","0.00","0.0","0.0",,"84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-27","1.09","0.0","0.0",,"87","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-28","0.00","0.0","0.0",,"88","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-29","0.00","0.0","0.0",,"84","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-04-30","0.00","0.0","0.0",,"81","61"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-01","0.00","0.0","0.0",,"80","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-02","0.00","0.0","0.0",,"82","61"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-03","0.00","0.0","0.0",,"81","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-04","0.00","0.0","0.0",,"83","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-05","0.00","0.0","0.0",,"84","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-06","0.00","0.0","0.0",,"85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-07","0.00","0.0","0.0",,"83","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-08","0.00","0.0","0.0",,"84","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-09","0.00","0.0","0.0",,"83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-10","0.00","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-11","0.00","0.0","0.0",,"85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-12","0.00","0.0","0.0",,"87","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-13","0.19","0.0","0.0",,"92","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-14","0.00","0.0","0.0",,"83","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-15","0.00","0.0","0.0",,"84","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-16","0.00","0.0","0.0",,"83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-17","0.00","0.0","0.0",,"84","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-18","0.00","0.0","0.0",,"84","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-19","0.00","0.0","0.0",,"86","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-20","0.00","0.0","0.0",,"84","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-21","0.00","0.0","0.0",,"87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-22","0.00","0.0","0.0",,"86","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-23","0.00","0.0","0.0",,"85","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-24","0.00","0.0","0.0",,"87","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-25","0.02","0.0","0.0",,"86","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-26","0.00","0.0","0.0",,"85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-27","0.00","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-28","0.00","0.0","0.0",,"89","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-29","0.00","0.0","0.0",,"88","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-30","0.00","0.0","0.0",,"89","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-05-31","0.23","0.0","0.0",,"87","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-01","0.00","0.0","0.0",,"87","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-02","0.00","0.0","0.0",,"86","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-03","0.00","0.0","0.0",,"89","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-04","0.00","0.0","0.0",,"90","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-05","0.00","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-06","0.62","0.0","0.0",,"85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-07","0.06","0.0","0.0",,"86","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-08","1.25","0.0","0.0",,"81","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-09","1.70","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-10","0.00","0.0","0.0",,"85","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-11","0.00","0.0","0.0",,"86","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-12","0.11","0.0","0.0",,"88","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-13","0.24","0.0","0.0",,"87","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-14","0.00","0.0","0.0",,"88","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-15","0.00","0.0","0.0",,"88","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-16","0.00","0.0","0.0",,"89","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-17","0.00","0.0","0.0",,"87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-18","0.35","0.0","0.0",,"89","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-19","1.32","0.0","0.0",,"85","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-20","0.02","0.0","0.0",,"85","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-21","0.02","0.0","0.0",,"86","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-22","0.09","0.0","0.0",,"88","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-23","0.00","0.0","0.0",,"87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-24","0.00","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-25","0.00","0.0","0.0",,"88","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-26","0.00","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-27","0.62","0.0","0.0",,"86","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-28","0.00","0.0","0.0",,"87","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-29","0.15","0.0","0.0",,"87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-06-30","0.00","0.0","0.0",,"89","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-01","0.00","0.0","0.0",,"87","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-02","0.00","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-03","0.00","0.0","0.0",,"90","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-04","0.00","0.0","0.0",,"89","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-05","0.00","0.0","0.0",,"89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-06","0.00","0.0","0.0",,"90","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-07","0.09","0.0","0.0",,"92","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-08","0.05","0.0","0.0",,"89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-09","0.01","0.0","0.0",,"90","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-10","0.02","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-11","0.22","0.0","0.0",,"86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-12","0.00","0.0","0.0",,"86","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-13","0.48","0.0","0.0",,"90","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-14","0.00","0.0","0.0",,"88","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-15","0.00","0.0","0.0",,"88","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-16","0.49","0.0","0.0",,"88","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-17","0.04","0.0","0.0",,"90","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-18","0.41","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-19","0.42","0.0","0.0",,"87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-20","0.31","0.0","0.0",,"86","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-21","0.49","0.0","0.0",,"89","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-22","0.46","0.0","0.0",,"88","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-23","0.06","0.0","0.0",,"88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-24","0.00","0.0","0.0",,"87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-25","0.00","0.0","0.0",,"88","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-26","0.04","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-27","0.00","0.0","0.0",,"88","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-28","1.03","0.0","0.0",,"85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-29","0.02","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-30","1.92","0.0","0.0",,"90","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-07-31","0.00","0.0","0.0",,"90","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-01","0.67","0.0","0.0",,"88","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-02","1.45","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-03","0.00","0.0","0.0",,"88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-04","0.00","0.0","0.0",,"89","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-05","0.00","0.0","0.0",,"88","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-06","0.00","0.0","0.0",,"89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-07","0.00","0.0","0.0",,"87","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-08","0.00","0.0","0.0",,"89","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-09","0.19","0.0","0.0",,"89","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-10","0.00","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-11","0.93","0.0","0.0",,"83","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-12","0.09","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-13","0.05","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-14","0.00","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-15","0.00","0.0","0.0",,"89","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-16","0.00","0.0","0.0",,"90","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-17","0.27","0.0","0.0",,"88","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-18","0.00","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-19","0.53","0.0","0.0",,"87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-20","0.00","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-21","0.11","0.0","0.0",,"90","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-22","0.02","0.0","0.0",,"88","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-23","0.00","0.0","0.0",,"89","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-24","0.00","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-25","0.00","0.0","0.0",,"88","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-26","0.00","0.0","0.0",,"90","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-27","0.00","0.0","0.0",,"89","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-28","0.30","0.0","0.0",,"87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-29","0.04","0.0","0.0",,"89","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-30","0.17","0.0","0.0",,"85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-08-31","0.15","0.0","0.0",,"88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-01","0.14","0.0","0.0",,"88","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-02","0.01","0.0","0.0",,"90","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-03","0.01","0.0","0.0",,"87","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-04","0.25","0.0","0.0",,"89","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-05","0.00","0.0","0.0",,"92","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-06","0.00","0.0","0.0",,"86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-07","1.90","0.0","0.0",,"80","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-08","4.12","0.0","0.0",,"80","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-09","0.00","0.0","0.0",,"86","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-10","0.00","0.0","0.0",,"86","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-11","0.00","0.0","0.0",,"83","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-12","0.00","0.0","0.0",,"86","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-13","0.10","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-14","0.13","0.0","0.0",,"84","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-15","0.96","0.0","0.0",,"84","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-16","0.34","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-17","0.46","0.0","0.0",,"84","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-18","0.00","0.0","0.0",,"85","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-19","0.17","0.0","0.0",,"84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-20","0.00","0.0","0.0",,"86","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-21","0.03","0.0","0.0",,"84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-22","0.28","0.0","0.0",,"85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-23","0.26","0.0","0.0",,"84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-24","0.00","0.0","0.0",,"85","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-25","0.34","0.0","0.0",,"87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-26","1.87","0.0","0.0",,"79","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-27","0.01","0.0","0.0",,"83","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-28","0.00","0.0","0.0",,"86","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-29","0.00","0.0","0.0",,"86","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-09-30","0.00","0.0","0.0",,"89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-01","0.09","0.0","0.0",,"87","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-02","0.05","0.0","0.0",,"86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-03","0.00","0.0","0.0",,"88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-04","0.00","0.0","0.0",,"89","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-05","1.34","0.0","0.0",,"87","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-06","0.00","0.0","0.0",,"89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-07","0.15","0.0","0.0",,"90","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-08","0.00","0.0","0.0",,"90","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-09","0.00","0.0","0.0",,"87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-10","0.00","0.0","0.0",,"88","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-11","0.00","0.0","0.0",,"87","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-12","0.00","0.0","0.0",,"88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-13","2.61","0.0","0.0",,"79","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-14","5.67","0.0","0.0",,"81","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-15","0.04","0.0","0.0",,"84","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-16","0.00","0.0","0.0",,"88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-17","0.00","0.0","0.0",,"88","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-18","0.00","0.0","0.0",,"83","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-19","0.05","0.0","0.0",,"87","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-20","0.36","0.0","0.0",,"87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-21","0.29","0.0","0.0",,"84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-22","0.66","0.0","0.0",,"85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-23","0.37","0.0","0.0",,"76","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-24","0.00","0.0","0.0",,"79","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-25","0.00","0.0","0.0",,"79","62"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-26","0.00","0.0","0.0",,"83","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-27","0.00","0.0","0.0",,"80","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-28","0.00","0.0","0.0",,"82","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-29","0.00","0.0","0.0",,"83","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-30","1.08","0.0","0.0",,"81","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-10-31","4.03","0.0","0.0",,"78","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-01","0.10","0.0","0.0",,"80","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-02","0.00","0.0","0.0",,"82","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-03","0.00","0.0","0.0",,"81","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-04","0.00","0.0","0.0",,"83","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-05","0.14","0.0","0.0",,"80","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-06","0.00","0.0","0.0",,"83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-07","0.18","0.0","0.0",,"82","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-08","0.00","0.0","0.0",,"82","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-09","0.00","0.0","0.0",,"82","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-10","0.00","0.0","0.0",,"82","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-11","0.00","0.0","0.0",,"84","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-12","0.00","0.0","0.0",,"83","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-13","0.13","0.0","0.0",,"84","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-14","0.00","0.0","0.0",,"83","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-15","0.00","0.0","0.0",,"78","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-16","0.00","0.0","0.0",,"81","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-17","0.00","0.0","0.0",,"81","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-18","0.00","0.0","0.0",,"80","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-19","0.00","0.0","0.0",,"80","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-20","0.00","0.0","0.0",,"81","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-21","0.00","0.0","0.0",,"82","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-22","0.00","0.0","0.0",,"85","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-23","0.41","0.0","0.0",,"80","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-24","0.00","0.0","0.0",,"79","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-25","0.00","0.0","0.0",,"73","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-26","0.00","0.0","0.0",,"80","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-27","0.00","0.0","0.0",,"81","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-28","0.00","0.0","0.0",,"82","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-29","0.00","0.0","0.0",,"81","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-11-30","0.00","0.0","0.0",,"76","59"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-01","0.00","0.0","0.0",,"71","50"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-02","0.00","0.0","0.0",,"75","55"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-03","0.00","0.0","0.0",,"80","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-04","0.00","0.0","0.0",,"79","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-05","0.14","0.0","0.0",,"80","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1965-12-06","0.00","0.0","0.0",,"79","59"
